Date,Open,High,Low,Close,Adj Close,Volume
2000-12-06,4825.694,4838.156,4760.867,4771.48,4771.48,1192119000.0
2000-12-07,4768.068,4790.844,4735.888,4753.004,4753.004,950179000.0
2000-12-08,4748.958,4771.153,4744.015,4747.942,4747.942,1025744200.0
2000-12-11,4751.754,4754.876,4662.07,4667.242,4667.242,1181529600.0
2000-12-12,4672.65,4706.57,4652.226,4704.886,4704.886,933749800.0
2000-12-13,4708.204,4708.72,4675.905,4680.49,4680.49,837127700.0
2000-12-14,4686.847,4715.266,4684.555,4698.694,4698.694,1321681700.0
2000-12-15,4702.926,4719.464,4675.233,4695.805,4695.805,1163198200.0
2000-12-18,4701.41,4712.597,4652.4,4710.82,4710.82,916486400.0
2000-12-19,4720.653,4729.49,4690.726,4699.025,4699.025,723696500.0
2000-12-20,4704.29,4744.817,4688.25,4743.212,4743.212,940359000.0
2000-12-21,4757.24,4779.086,4737.742,4742.956,4742.956,969887900.0
2000-12-22,4745.286,4754.06,4705.61,4720.917,4720.917,899047800.0
2000-12-25,4722.084,4722.084,4663.838,4675.372,4675.372,1015978100.0
2000-12-26,4684.086,4699.954,4663.627,4696.856,4696.856,962615000.0
2000-12-27,4695.268,4709.955,4675.04,4680.28,4680.28,1043861100.0
2000-12-28,4685.534,4711.62,4672.557,4705.613,4705.613,976794400.0
2000-12-29,4709.367,4755.244,4709.367,4752.75,4752.75,1135982400.0
2001-01-02,4756.18,4799.77,4734.07,4797.96,4797.96,1664771400.0
2001-01-03,4806.893,4825.903,4784.206,4822.946,4822.946,1368352500.0
2001-01-04,4833.52,4836.514,4795.043,4801.17,4801.17,1072093600.0
2001-01-05,4800.954,4806.838,4768.11,4792.28,4792.28,1030597200.0
2001-01-08,4793.4,4793.4,4699.118,4719.378,4719.378,1202732000.0
2001-01-09,4708.79,4742.76,4684.873,4739.55,4739.55,877074400.0
2001-01-10,4742.127,4788.8,4739.303,4787.2,4787.2,1030015600.0
2001-01-11,4795.245,4849.254,4790.377,4817.29,4817.29,1058623100.0
2001-01-12,4825.786,4825.786,4782.26,4793.096,4793.096,982289500.0
2001-01-15,4778.932,4778.932,4642.863,4648.995,4648.995,1355572200.0
2001-01-16,4629.22,4685.102,4610.277,4678.18,4678.18,900874800.0
2001-01-17,4687.54,4698.44,4652.795,4659.392,4659.392,654307700.0
2001-01-18,4661.67,4709.485,4661.67,4690.593,4690.593,985198500.0
2001-01-19,4701.1,4745.14,4701.1,4743.367,4743.367,973152900.0
2001-02-05,4754.243,4764.648,4629.33,4636.868,4636.868,819759100.0
2001-02-06,4624.216,4633.077,4533.743,4608.213,4608.213,773255800.0
2001-02-07,4607.85,4623.772,4557.52,4560.026,4560.026,598082000.0
2001-02-08,4551.863,4561.802,4403.667,4410.29,4410.29,737574100.0
2001-02-09,4416.78,4493.902,4416.78,4478.804,4478.804,1070982400.0
2001-02-12,4488.152,4490.308,4412.76,4460.17,4460.17,660038300.0
2001-02-13,4467.314,4491.705,4459.76,4463.92,4463.92,515522400.0
2001-02-14,4464.517,4483.747,4456.05,4468.756,4468.756,333447000.0
2001-02-15,4471.222,4488.602,4431.653,4435.737,4435.737,381992200.0
2001-02-16,4427.392,4443.653,4369.045,4441.605,4441.605,513293800.0
2001-02-19,4443.49,4496.524,4418.313,4494.976,4494.976,533401500.0
2001-02-20,4491.747,4530.164,4459.822,4474.765,4474.765,574936900.0
2001-02-21,4466.14,4466.14,4333.933,4362.646,4362.646,758241400.0
2001-02-22,4341.532,4388.61,4318.52,4352.402,4352.402,506187500.0
2001-02-23,4346.206,4414.003,4341.735,4413.34,4413.34,561686100.0
2001-02-26,4426.306,4467.188,4415.267,4465.15,4465.15,677917600.0
2001-02-27,4472.042,4480.133,4424.778,4462.046,4462.046,647653100.0
2001-02-28,4471.826,4484.308,4438.502,4453.143,4453.143,494417900.0
2001-03-01,4455.154,4497.318,4455.154,4495.498,4495.498,613723900.0
2001-03-02,4512.47,4592.9,4512.47,4578.637,4578.637,1482870400.0
2001-03-05,4609.186,4614.69,4570.358,4571.656,4571.656,710637300.0
2001-03-06,4596.177,4601.99,4564.7,4601.68,4601.68,934570700.0
2001-03-07,4631.872,4650.224,4597.467,4615.805,4615.805,1798304000.0
2001-03-08,4616.274,4687.682,4597.12,4677.12,4677.12,1165597500.0
2001-03-09,4684.91,4749.247,4684.91,4732.037,4732.037,1358202400.0
2001-03-12,4742.5,4750.315,4704.51,4736.555,4736.555,1212235400.0
2001-03-13,4734.623,4734.623,4676.53,4697.2,4697.2,1348259600.0
2001-03-14,4689.626,4775.767,4672.892,4775.108,4775.108,1080879100.0
2001-03-15,4780.482,4797.936,4764.936,4784.765,4784.765,1446920900.0
2001-03-16,4787.69,4809.238,4759.354,4787.615,4787.615,1275693300.0
2001-03-19,4789.68,4846.683,4777.854,4846.425,4846.425,1501346800.0
2001-03-20,4857.995,4883.8,4851.663,4883.224,4883.224,1361034500.0
2001-03-21,4891.83,4949.21,4863.95,4937.144,4937.144,1767624400.0
2001-03-22,4949.325,5000.47,4940.67,4999.835,4999.835,2084722200.0
2001-03-23,5017.324,5037.152,4874.504,4875.224,4875.224,2365359200.0
2001-03-26,4860.584,4954.653,4854.31,4952.594,4952.594,1942208800.0
2001-03-27,4972.88,5011.638,4951.385,5006.95,5006.95,1677482900.0
2001-03-28,5021.974,5037.512,4982.802,5013.856,5013.856,1786143600.0
2001-03-29,5013.808,5020.166,4959.077,4961.727,4961.727,1520504900.0
2001-03-30,4961.523,4973.617,4922.992,4965.985,4965.985,2141885200.0
2001-04-02,4976.977,4999.637,4945.796,4984.506,4984.506,2295964000.0
2001-04-03,4986.614,4992.313,4932.248,4950.18,4950.18,1898804400.0
2001-04-04,4950.138,4977.17,4860.995,4877.175,4877.175,1696196000.0
2001-04-05,4860.88,4935.575,4857.29,4933.84,4933.84,2417492200.0
